cgpa,iq,placement
8,94.2,1
6.91,68.9,0
6.6,117.5,0
6.49,88.4,0
6.86,87.2,0
6.95,94,1
8.26,104.1,0
8.97,99.1,1
7.2,108.2,1
6.15,79.9,0
6.45,88.9,1
6.82,98.3,0
5.97,128.5,0
5.82,98.3,0
9.1,116.3,1
7.3,100.6,0
6.17,92.7,0
7.82,96.3,1
5.82,97.5,1
5.9,109.1,0
6.2,120.6,1
8.65,105.4,1
6.75,117.8,1
4.56,85.5,0
8.21,93.8,1
6.69,89.1,0
5.15,104.7,1
6.68,94.6,0
7.52,110.9,1
7.4,86,0
8.8,100.6,1
6.15,110.3,0
7.05,69,0
6.3,131.8,1
5.46,95.8,0
7.89,69.6,1
7.46,102.4,1
7.28,100.5,1
7.43,98.8,1
6.31,114.9,0
5.99,111.2,0
7.04,104.5,1
8.16,106.8,0
8.61,98.4,1
7.8,126.6,0
7.03,77.8,1
7.27,102.1,1
7.01,101,0
5.97,112.2,1
7.02,87.3,0
5.67,73.8,0
6.88,102.4,0
8.64,104.2,1
7.82,122.3,1
6.08,80.9,1
6.93,117.3,1
6.17,135.5,1
6.94,94.3,1
8.04,80.6,1
7.65,93.9,0
9.48,100.2,1
8.19,108.5,1
7.2,91.1,1
7.68,123.3,1
6.8,83.3,0
5.87,73.9,0
8.31,116.6,1
8.01,65.9,1
6.76,96.9,0
7.27,145,1
8.24,99.8,1
7.85,83.2,1
5.54,99.1,1
7.24,99.2,1
6.83,102.4,1
8.11,109.9,1
8.03,84.4,1
8.32,125.3,0
5.88,103.7,1
6.22,110.9,1
8.11,90.6,0
6.41,119.3,0
5.48,96.1,0
7.53,104.2,1
6.45,86,1
8.79,85,1
7.3,110.3,1
7.16,93.3,1
6.63,87.2,0
8.59,90.4,1
7.36,110.5,1
6.59,90.6,1
6.21,98.2,0
6.93,100.2,0
6.02,71.2,0
8.03,77.9,1
5.19,105,1
6.86,88.9,1
7.61,115.9,1
7.34,114.5,1
6.28,110.8,0
7.66,127.3,1
6.11,98.8,0
6.98,109.7,0
7.65,91.2,0
7.46,136.8,1
6.32,129.8,0
8.2,100.2,1
7.09,105.8,0
7.74,120.4,1
8.53,97.8,1
8.12,90.2,1
8.12,113.1,1
7.19,101.2,0
7.79,102.7,1
7.21,87.5,1
5.79,74.2,0
7.3,103.5,1
7.26,113.6,0
7.58,96.6,1
6.87,121.5,1
6.24,89.4,0
7.66,84.2,0
5.69,99,1
8.46,98.8,1
6.77,111.5,1
7.25,88.4,1
7.56,120.5,0
7.59,129.5,1
5.59,99.4,0
7.82,118.7,1
7.3,84.2,1
6.36,116.1,0
6.25,115.7,0
6.67,113,0
5.7,99.8,1
8.72,60,1
8.49,90.4,0
7.45,90.6,1
6.78,85.3,1
6.8,101.8,0
7.76,93.7,1
8.76,87.6,1
6.43,84.1,0
5.88,89.3,0
8.55,116.8,1
5.21,90.1,0
5.99,92.3,1
6.75,93.1,1
5.44,105.1,1
8.11,106.8,1
7.86,60,0
6.43,115.3,0
8.28,121.5,1
8.45,84.2,1
6.89,85.4,0
6.55,93.2,0
9.26,88.7,1
7.72,103.4,1
7.26,70.8,0
8.36,83.2,1
7.3,123.1,1
6.49,86.1,0
7.08,118.7,0
8.04,105.3,1
5.01,72.9,0
6.71,109.5,0
8.38,98.2,0
6.49,93.2,1
8.55,103.7,1
8.41,107.1,1
6.93,110.6,0
6.43,117.7,1
6.71,106.1,0
9.66,79.4,1
8.87,92.9,1
7.13,144.1,1
6.39,110.9,0
7.12,135.5,1
7.24,120.9,1
5.76,103.6,0
7.08,104.5,0
8.32,99.5,1
5.2,73.9,0
7.83,100.3,1
8.37,118.2,1
6.44,91,1
8.69,106.2,1
6.31,112.8,0
7.44,86.4,1
6.69,93.2,0
6.69,84.7,0
6.38,87.7,0
7.7,80.7,1
7.85,86.5,1
6.94,121.3,1
5.64,86.3,0
7.4,101.9,1
7.42,92.5,0
6.78,117.7,1
8.87,119.7,1
5.44,113,0
4.78,104.6,0
6.27,96.5,1
7.71,82.1,0
5.94,129.2,0
6.02,88.6,0
7.95,110,1
7.46,115.9,1
7.38,91.7,1
7.78,115.6,1
6.57,111.5,1
6.62,125.9,1
7.81,93,1
5.66,80.7,0
4.86,92.4,0
6.57,103.1,0
7.93,100.9,1
7.26,94.1,1
7.86,71.4,0
4.98,107.1,0
7.32,129.6,1
7.65,107,1
5.65,109.1,1
7.86,108.6,1
6.89,106,1
10,114,1
4.82,105.9,1
8.37,95.3,1
6.61,88.1,0
5.38,96.3,0
6.47,104.7,0
7.28,95.3,1
8.04,104.7,1
8.72,106.6,0
8.42,112.5,1
6.03,119.2,1
8.13,101.2,0
7.39,80.4,1
6.35,94.8,1
6.79,100.7,0
6.29,72.5,0
7.04,120.8,1
6.27,102.1,0
5.97,105.7,0
7.48,120.5,1
7.63,90.5,1
6.81,108.6,1
8.37,98.4,0
6.74,97.2,1
6.7,88.4,0
7.66,125,1
6.87,94.4,0
7.08,110.5,1
4.48,71.9,0
7.02,117.7,1
5.17,115.8,0
5.78,101.5,0
5.66,96.6,1
5.96,106,0
6.45,134.3,1
6.51,73.6,1
7.66,111.7,1
7.22,86.3,1
5.1,99.7,0
7.08,96.3,1
7.32,93.6,1
6.67,99.8,1
6.94,83,1
7.19,115.4,1
7.76,73.1,0
5.43,108.1,1
6.76,95.1,1
8.51,82.4,1
8.42,103,1
7.85,76.6,0
7.54,100.6,0
8.65,78.7,1
8.92,106.9,0
6.87,86.1,1
6.03,93.2,1
6.73,104.4,0
10,88.4,1
5.43,99.1,0
6.53,77.3,1
5.59,109.5,1
7.12,126.5,1
5.8,141.9,1
6.89,101.4,1
5.05,111.8,0
7.62,73.3,0
8.22,122.5,1
6.62,111.6,1
6.86,92.7,1
6.84,118.6,1
7.18,96.2,1
6.96,93.1,1
7.77,107.1,0
8.23,84,1
6.19,115.3,1
6.69,84.2,0
7.9,84.2,1
5.58,86.4,0
5.03,111.4,0
7.23,90.7,1
7.5,79.8,1
6.28,90.9,0
6.42,99.5,0
6.24,82.3,0
6.13,82.7,0
7.69,131.7,1
5.82,87.1,0
6.73,95.2,1
6.09,94.5,0
5.54,93.7,0
7.87,109.3,1
6.48,114.2,0
7.19,95.4,0
5.49,81.5,0
6.26,119.1,1
7.76,98.6,1
9.59,126,1
5.02,66.3,0
6.8,102.9,0
7.41,128.8,1
6.38,94.7,0
7.85,96.6,1
6.13,104.4,0
7.15,91.6,1
6.48,95.3,1
8.22,94.9,0
6.32,90.6,0
6.65,118.4,1
7.95,106.9,0
5.97,103.8,0
7.07,112.1,1
5.18,96,0
5.91,88.4,0
7.38,91,0
6.01,100,0
6.46,84.1,0
7.49,92.5,0
6.42,92.3,1
7.82,131.9,1
7.22,60,0
7.44,97.3,1
8.24,125.9,1
7.32,101.8,1
8.54,111.3,1
7.91,101.5,1
6.48,90,0
8.29,66.4,1
7.26,103.1,1
6.61,88.4,0
7.28,88,0
8.11,92.5,1
7.46,126.2,1
8.82,136.1,1
8.09,103.3,1
7.52,93,1
5.97,82.3,1
6.82,107,1
7.07,126.7,1
7.7,96.3,1
7.64,64.3,1
7.17,110.1,1
7.12,114.8,1
7.72,76.2,1
6.14,102.6,1
8.7,106.8,1
4.95,98.9,1
8.46,88.1,1
6.95,115.2,1
8,93.9,1
7.36,77.7,1
7.35,69.3,0
7.55,118.9,1
7.81,109.2,1
6.67,101.3,0
8.03,93.4,1
5.92,92.1,1
6.99,83.9,0
7.84,93.5,1
8,68.2,1
7.46,89,1
6.61,95.3,0
7.9,109.1,1
6.33,99.4,1
8.75,111.9,1
6.92,120.2,1
5.46,115.9,1
5.81,107.1,1
7.04,100.2,0
7.14,85.3,0
8.97,111.1,1
5.96,125.2,0
7.04,105.1,1
5.94,128.8,1
6.51,77.1,0
8.68,82.7,1
5.86,112.8,0
7.59,104,1
7.39,119.7,1
6.98,99.8,1
7.52,87,1
5.84,96.8,1
8.66,77,0
8.92,83.1,1
7.05,114.6,0
9.42,113.1,1
6.6,105.4,0
7.4,74.2,0
8.43,94.6,1
6.54,81.6,0
5.62,117.6,0
5.39,91.2,0
9.06,83.7,1
6.47,100.4,1
6.81,90.4,1
5.89,122.3,0
7.95,89,1
6.22,79,1
6.51,67.7,0
7.3,99.5,1
5.94,91.6,0
6.82,78.6,0
8.4,117.8,1
7.43,110,1
7.13,99.6,0
7.21,120.5,1
6.61,109.9,1
9,87.7,1
6.19,84.4,0
7.21,112.3,1
7.12,105.9,1
8.01,102.5,0
8.1,87.3,0
6.97,109.1,1
7.29,88.7,1
7.33,98.5,1
4.73,121.7,0
5.41,90.1,0
6.39,76.4,0
6.44,84.2,1
5.8,114.9,0
7.75,103.8,1
7,98.1,1
6.79,92.4,0
5.74,107.3,1
6.96,87.3,1
4.37,104.6,0
6.84,89,0
7.06,86.5,0
7.24,90.4,1
5.44,94.4,0
7.22,99.3,1
5.96,103.5,0
6.19,60,0
7.72,87.9,1
9.01,94.1,1
7.05,122.6,1
6.18,83.8,0
7.19,102.4,1
7.94,122.4,1
7.62,80.3,1
9.74,105.9,1
6.28,88,1
7.25,92.4,1
8.55,88,1
8.49,89,1
5.05,140.8,1
7,112.7,1
8.48,116.5,1
9.89,107.4,1
7.7,75.9,0
6.63,105.9,1
5.99,116.1,1
9.22,87.2,1
7.73,114.5,1
6.15,110.6,1
6.8,127.8,1
7.31,93.7,0
7.54,83.5,1
6.1,94.6,0
6.39,121.5,1
5.35,72.6,1
8.04,69,1
6.66,101.3,0
7.47,93.4,1
8.42,100.1,0
7.22,114.2,1
6.89,91.7,0
7.19,71.9,0
7.06,130.7,1
8.25,85,1
7.31,84.1,0
6.46,116.6,0
8.05,94.2,0
8.23,99,1
5.66,107.2,0
8.53,116.3,1
7.36,95,0
7.28,122.8,1
8.01,68,0
6.43,111.4,0
7.95,87.4,0
6.62,120.6,1
5.53,102.1,0
6,89.9,0
7.57,109.9,1
6.05,113.4,0
8.61,109.6,1
8.19,84.6,0
8.33,92.7,0
7.12,99.9,0
7.26,99.4,0
5.81,111.2,0
8,69.8,1
7.38,105,1
7.57,95.7,1
8.69,87.4,1
6.39,88.9,0
6.87,96.8,1
7.33,60,0
6.06,89.5,1
6.81,86.9,1
7.49,108,1
6.67,87.9,0
8.31,96.8,1
5.49,123.1,0
8.12,114.9,1
7.66,113.5,0
6.43,92.5,0
6.08,108.1,1
4.92,96.5,0
6.2,97.1,0
8.05,106.1,1
6.94,91,0
8.16,122.4,1
6.38,97.6,1
7.71,109.3,1
6.28,121.8,1
6.03,115.5,0
6.89,78.9,0
6.34,106.7,0
5.46,112.8,1
6.82,113.4,0
7.11,83.3,0
8.27,90.1,0
7.94,114.9,0
8.22,88.6,1
7.72,95.5,1
7.33,123.6,1
5.77,99.3,0
7.15,89.1,0
7.6,86.8,0
8.46,105,1
7.69,80,1
8.24,96.3,1
5.97,105,0
6.67,119.5,0
7.43,110,1
8.16,89.3,1
6.85,117.7,1
6.92,95.5,1
7.69,81.5,0
5.87,97.4,1
8.61,121.6,1
6.12,102.5,0
5.08,100.2,0
7.01,124.6,1
8.7,78.5,1
7.59,80.7,0
7.75,75.8,1
7.04,105.6,1
6.85,102.5,1
5.46,123.1,1
4.74,103.7,0
7.2,93.9,0
8.31,100,1
7.34,101.8,0
7.62,74.9,0
8.58,140.7,1
7.33,107.8,1
6.88,103.2,1
6.18,109.2,1
9.02,110.6,1
7.53,97.9,1
6.06,90.5,0
5.83,109,1
8.25,105.8,1
5.96,87.9,0
8.85,121.3,1
4.24,104.4,0
8.42,110.9,1
7.49,120.9,1
7.12,100.3,1
6.82,104.8,0
8.89,112.2,1
7.71,89.1,0
6.1,100.8,0
5.28,101.9,1
7.18,85.7,0
7,134.8,1
5.48,78.9,0
6.94,80.5,1
6.43,119.7,0
7.01,110.7,1
7.73,84.6,1
8.49,109.1,1
7.91,122,1
6.28,99.5,1
7.37,139,1
7.06,74.1,0
5.67,110.4,1
7.4,117.5,1
8.86,113.4,1
7.03,96.9,1
5.41,95.6,1
7.03,106.7,0
5.79,112.2,0
7.86,109,1
7.52,115.6,1
6.83,84.7,0
6.67,96.6,1
6.79,85.9,1
7.01,94.2,0
6.23,115.2,0
5.61,101.6,1
8.14,139.1,1
6.61,102.9,1
7.17,100.9,1
7.29,101.6,1
7.32,90.4,0
5.83,99.1,0
5.32,116.9,0
6.41,101.7,1
7.4,88.1,1
6.27,86.1,0
6.65,93.2,1
9.13,101.1,1
5.15,117.9,1
6.24,79.9,0
8.9,95.2,1
6.96,102.2,0
6.29,72.5,0
8.17,87.5,1
7.06,89.8,1
6.65,88.1,0
7.19,102.9,1
6.34,97.6,1
5.98,91.7,0
6.89,106.4,0
5.99,125.8,0
7.01,124.6,1
7.35,71.2,0
7.85,108.7,0
8.13,97.3,1
6.59,102.3,0
7.5,94,0
7.49,101.8,1
7.33,102.3,1
6.52,91.3,0
5.97,86.6,0
7.5,93.3,1
5.29,103.5,0
6.73,109,1
4.45,112.8,1
5.66,92.6,0
6.12,104.3,1
8.1,114.4,1
7.69,117.5,0
6.45,99.1,1
7.73,96.7,1
7.89,102.9,1
6.84,82.8,1
5.62,97.1,0
6.79,111.2,0
6.9,109.6,1
5.77,95.9,0
7.37,103.3,0
7.28,87.6,1
7.45,110.6,1
7.28,98.8,0
7.73,95.9,1
6.82,94.6,0
7.2,99.1,0
6.6,93.3,1
6.42,109.9,0
8.34,94.1,0
4.96,123.9,1
7.88,122,1
6.38,86.6,0
6.25,101,0
7.26,90.2,1
5.51,95.1,0
6.18,130,1
6.15,95.4,0
6.78,105.4,1
6.2,108.1,1
8.6,85,1
8.8,87.2,1
4.98,81.9,0
7.54,86.7,0
7.86,60,1
7.54,108.2,1
6.34,130.8,1
6.76,102.2,1
6.25,78.8,0
6.58,90.4,0
5.79,93.1,1
6.89,84.7,1
5.5,112.9,1
6.8,112.2,1
5.75,82.7,0
7.21,110.9,1
6.32,122.9,1
7.29,128.5,1
8.08,143,1
8.59,86.5,1
4.47,142.4,0
6.17,94.7,1
6.7,91.1,1
7.46,104.9,1
5.35,91.3,0
6.02,106,1
7.13,80.2,0
7.08,96.4,0
7.38,119.3,1
7.44,99.1,0
7.34,102.1,1
7.19,107.1,1
7.06,117.6,1
7.66,75.2,0
4.76,108.8,1
8.54,96,1
4.8,102.5,0
5.92,115.9,0
6.77,82.1,0
7.67,84.8,1
4,71,0
6.97,91.8,1
7.79,120,1
7.99,98.2,0
6.3,79.9,0
6.7,92.7,0
6.38,77.7,0
6.61,83.1,0
5.97,105.8,1
6.11,82.4,1
7.43,116.7,1
7.13,98.9,1
7.49,101.3,1
7.21,95.8,1
7.7,111.6,1
7.88,111.7,1
5.26,105,0
6.15,108.5,1
6.77,96.8,0
6.98,108.1,1
6.33,94.9,0
7.91,100,1
8.98,95.9,1
7.19,93.1,1
7.08,89.7,1
7.85,107,1
5.13,119.7,1
7.03,117.6,1
7.98,81.2,1
6.36,119.3,0
5.77,95.2,1
6.81,109,1
6.94,86.4,1
6.09,102.1,0
9.1,104.7,0
6.52,77.7,0
5.85,109.1,1
6.91,120.2,1
7.91,97.4,1
7.02,120.4,1
7.49,97.2,0
6.13,112.7,1
8.49,66.7,0
7.56,136.3,1
8.05,122.4,1
7.37,95.7,1
7.82,70.4,0
6.13,104.3,0
6.51,78.3,0
8.35,106.7,1
8.56,106.2,1
5.85,85.9,1
7.25,116.8,1
6.57,112.1,1
6.3,114.6,0
7.28,100.1,1
8.14,78.8,1
7.45,114.7,1
6.68,95.9,0
7.51,79.2,1
6.64,120.3,0
7.41,131.5,1
8.4,99.4,1
4.92,132.4,0
7.8,101.4,0
5.46,94.3,1
8.23,90.5,1
6.36,124.6,1
5.78,88.3,0
7.7,111,1
7.36,91.6,1
6,93.1,0
5.75,115.5,0
6.81,94.3,0
5.8,93.9,1
5.94,117,0
7.12,124,1
6.03,109.7,1
7.43,90.2,1
8.49,92.3,1
6.85,101.2,1
7.13,104.8,0
9.02,85.2,0
5.81,110.8,0
8.19,101.3,1
8.07,74.3,0
7.85,86.1,0
8.29,92.4,1
7.28,98.9,1
6.42,128.3,0
8.09,103.6,1
8.13,87.4,1
8.11,103.3,1
7.04,94.7,0
6.28,104.9,0
7.19,108.7,1
7.94,118.1,1
8.02,99.6,1
6.57,124.6,1
7.32,113.6,1
5.69,89.4,0
7.98,133.1,1
6.22,104.9,0
7.79,87.5,1
5.85,124.8,0
8.03,131.2,1
7.32,99.5,1
6.22,92.4,1
7.69,97.4,0
6.41,110.7,0
7.75,119.2,1
6.73,108.6,1
5.28,101.5,0
6.02,122.5,1
6.57,95.3,1
8.37,115.5,1
7.9,95.7,0
8.62,106.5,1
8.65,98.3,1
6.47,99.2,0
6.81,94.3,0
6.59,120.2,1
6.33,89,1
5.16,88.9,1
6.99,131.8,1
5.71,114.7,1
6.97,64.2,1
9.12,91.5,1
6.49,72.8,0
7.19,85.7,0
7.91,60,0
7.28,97.9,0
7.29,82.9,0
6.64,100.9,1
6.77,75.6,0
6.04,101.2,0
7.85,93.8,1
5.26,122.5,1
7.97,121.2,1
5.6,111.8,1
7.96,95.1,1
6.65,129.8,1
5.77,76.7,0
7.58,78.9,1
7.93,98.7,0
6.56,133.8,1
7.72,97,1
4.71,97.3,0
5.68,78.4,0
8.29,114.2,0
6.78,114.3,1
5.14,111.8,0
6.3,90.6,0
6.08,89.4,0
6.83,80.6,0
6.63,101.3,0
7.18,83.8,1
6.93,82.3,1
8.36,93.6,1
7.42,92.7,1
7.46,91.9,1
8.17,107,1
6.61,101.2,1
5.74,95.7,0
8.21,102.7,1
7.14,85.1,0
7.14,101.6,1
6.37,102.3,1
6.38,77.5,1
7.85,114.9,1
7.98,86.8,1
7.78,101.4,1
7.79,117.5,1
7.57,113.9,1
7.13,100.5,1
6.82,94.6,0
8.21,114.2,1
6.63,110.1,1
7.37,90.7,0
6.2,88.1,0
6.34,68.9,1
6.76,102.3,0
6.2,98.8,1
7.8,117,1
5.65,105.4,1
7.1,120,1
7.13,89.5,0
5.19,117.1,0
6.56,92.1,0
7.26,111.7,1
7.43,78.1,1
6.8,103.5,0
7.68,70.2,1
6.89,96,0
7.01,106.6,1
7.25,92.2,0
7.93,84.2,1
6.32,112.7,1
6.51,98.4,1
6.33,92.7,1
6.67,100.6,0
8.43,139.6,1
7.57,117.3,1
5.87,117.4,0
6.4,106.5,1
7.37,102.5,0
6.09,64.1,0
6.27,89.8,1
8.34,92.8,1
6.39,71.9,0
7.95,82.6,1
8.26,70.3,0
6.27,99.4,1
6.11,112.3,1
6.72,116.6,1
5.91,106.2,0
7.12,85.5,0
6.79,71,1
7.36,73.6,0
8.4,81,1
7.82,86.7,0
7.49,97.6,0
5.03,84.8,0
7.44,105.1,1
8.72,96.5,1
4,100.2,0
7.69,117.1,1
6.84,82.3,0
6.15,106.3,1
7.8,99.8,1
8.71,95,0
7.78,113.3,1
6.63,113.2,1
6.06,85.8,0
7.14,97.3,1
7.87,104.2,0
6.61,95.9,0
6.71,108.8,0
9.82,104.2,1
8.08,127.5,1
8.15,77,0
5.54,98.2,0
6.29,86.4,0
7.07,109.1,1
6,75.7,0
8.6,105.2,1
8.41,90.5,1
6.47,89,1
8.78,78.3,1
7,93,0
9.59,116.3,1
7.14,99.6,1
7.58,109.4,0
8.4,125,1
8.28,104,1
7.51,91.6,0
6.86,107,1
7.51,91.8,0
6.18,92.4,1
7.15,77.2,0
5.89,113.9,1
5.22,94.2,0
7.05,102.7,1
8.26,84.5,1
7.93,106.5,1
6.92,88.6,0
8.75,97.9,1
6.43,113.2,0
5.08,111.9,1
4.82,99.7,0
5.82,73.5,0
7.82,144.9,1
6.37,126.2,1
7.46,110.8,0
8.65,88.7,1
5.9,98.3,0
7.48,91.8,1
7.54,119,0
6.14,103.9,0
8.35,88.2,0
6.71,92.9,0
6.62,116.8,1
9.11,124,1
7.52,122.9,0
7.93,111.4,0
8.35,96.2,1
6.35,60,0
8.25,104.5,1
6.5,100,1
6.46,102.1,1
6.73,100.8,1
6.38,80.1,1
7.82,108.4,1
7.27,109.5,1
6.51,110.2,0
7.67,114.2,1
6.72,109.1,0
6.67,93.8,0
7.05,98.9,1
7.46,101.4,1
7.39,101.6,0
6.64,115,0
7.85,109.7,1
6.78,131.2,1
6.35,133.1,0
5.53,101.2,0
7.98,60,1
7.01,118.6,1
7.21,91.9,0
8.05,88,1
6.52,94,1
5.63,93.3,1
7.07,109.2,1
7.31,76.6,1
6.74,83.8,1
8.47,105.1,1
4.51,109.3,0
8.12,109.6,1
7.79,88.2,1
7.46,85.3,1
4,92.4,0
8.28,103.6,1
5.97,122.3,0
6.49,69.3,0
6.83,96.7,1
7.41,80,0
7.64,75.2,1
7.89,114.5,1
7.82,108.2,0
7.25,106.7,1
7.42,113.8,0
5.91,92.8,0
6.25,93.5,0
7.9,132.8,1
7.84,96.3,1
7.72,111,1
6.49,100.1,1
7.91,72.3,0
5.84,69.3,0
8.08,91.3,1
6.74,115.8,1
8.68,111.8,1
5.48,113.7,1
8.76,85.2,1
6.64,124.2,1
6.62,85.5,0
7.19,103.2,1
6.3,99.8,1
6.93,97.4,1
6.26,120.1,1
6.3,89.4,0
7.49,79.8,0
6.1,100.3,1
6.23,94,0
5.63,145,1
6.5,110.1,1
8.31,93.9,1
6.15,84.2,0
6.27,71.8,0
7.19,84.6,1
6.63,101.7,0
9.23,121.4,1
6.84,116.8,1
7.34,103.4,1
7.94,95.2,0
7.92,104,1
7.23,92.2,1
6.84,125.8,1
9.02,97.2,1
6.9,98.7,0
6.56,66.8,0
6.35,97.1,0
5.27,112.5,0
7.82,84,1
4.65,88.7,0
6.99,111.9,1
6.8,77.9,0
9.24,115.9,1
5.17,92,0
6.1,94.2,1
6.86,83.1,0
6.8,105.7,0
6.45,136.9,1
6.92,111.7,1
5.74,87,0
7.36,117,1
4.68,95.2,0
6.97,120.6,1
6.4,112.1,0
8.02,60,1
8.76,84.9,1
6.67,114.2,0
8.39,102.3,1
6.68,84.6,0
6.03,90.5,0
8.75,71.4,1
7.52,98.7,0
7,133.2,1
7.69,112.1,1
7.27,132.9,1
6.93,113.2,1
5.67,115.4,0
6.73,129.6,1
7.62,105.7,1
6.88,97.2,1
7.9,115.5,1
7.38,121.8,1
6.12,92.8,0
5.68,89.2,0
6.84,102.1,1
6.48,112.5,1
7.34,112,1
6.28,78.6,0
6.38,128.7,1
8.05,90.4,0
7.15,96,1
6.3,86.5,1
7.02,140.5,1
8.38,103.6,1
7.29,87.2,0
7.59,113,1
6.25,111.5,1
8.03,97.2,1
9.32,112.6,1
6.21,87.6,1
5.82,92.6,1
7.18,69.8,0
7.88,80.1,1
6.91,127.1,1
5.95,124.6,1
6.89,101,1
7.6,124.9,1
6.59,97.6,0
7.61,96.3,1
8.16,100.8,1
7.24,98.1,0
6.97,96.8,1
7.83,117.2,1
6.14,102.3,0
6.05,110.7,1
6.73,115.5,1
6.51,105.8,1
6.2,85.4,0
8.83,79.7,1
9.17,102.2,1
6.65,97.4,0
7.09,101.3,0
6.81,99.8,0
8.11,138.8,1
8.31,80,1
5.22,70.2,0
7.48,105,0
5.69,94.4,0
8.76,104.7,1
7.44,108.8,1
6.18,119.3,0
6.76,77.4,0
6.71,91.6,0
7.53,106.4,1
8.04,111.6,1
5.85,132.9,0
8.84,114.3,1
8.61,99.1,1
6.12,86.6,0
7.07,91.5,1
8.71,91.1,0
8.23,109.8,1
6.66,103.9,1
7.81,80.1,0
10,93.5,1
7.11,113.2,1
6.37,105.3,0
7.17,108.5,1
7.25,105.7,0
6.48,124.4,0
7.44,103.5,0
5.75,94.2,0
6.33,86.3,0
7.76,103.7,1
5.25,63.4,0
7.9,97.2,1
4.99,96.9,0
5.27,79.5,0
6.5,86.1,0
7.29,112.1,1
8.33,103.5,1
7.06,101.5,0
6.75,104.6,1
7.58,101.4,1
6.13,118.6,1
7.14,101.9,0
5.8,78.1,0
7.08,124.5,0
6.87,105.6,1
6.2,91.2,0
7.17,81.2,0
7.16,105.9,0
8.18,98.2,1
5.39,123.6,0
6.92,94.8,0
6.24,87.4,0
7.87,113.4,1
7.75,113.9,1
7.51,102.5,1
6.3,110.1,1
7.89,99.4,1
5.47,103.5,1
5.26,117.5,0
5.72,109.4,0
6.97,97.5,0
7.68,120.3,1
4.02,64.5,0
8.32,130.8,1
7.13,74.4,0
5.43,90.6,0
7.1,99.4,0
8.09,97.8,1
7.6,115.1,1
8.1,84.1,1
5.63,103.9,0
6.59,91.3,0
6.08,104.4,0
8.72,99,1
7.64,101.4,1
9.85,91.8,0
6.53,92.3,1
6.28,104.3,1
6.86,114.2,1
8.38,91,1
6.63,87,1
7.12,109.2,1
7.1,99.5,0
7.04,112.5,0
6.35,86.4,1
6.86,73.3,1
6.82,92,0
6.99,88.5,0
7.94,98.8,1
8.76,90.4,1
6.16,111.1,0
6.61,95.7,1
6.17,102.3,1
7.19,102.4,0
6.46,102.9,1
7.24,99.6,1
8.1,107.7,1
4.47,88.1,0
7.49,121,0
6.54,96.5,0
7.46,80.3,1
6.1,102.8,0
8.2,87.2,1
7.91,110,1
7.57,133.1,1
7.79,88.2,1
6.25,105,1
6.38,73.7,0
7.75,106.8,1
6.23,86.7,0
8.45,90.6,1
6.68,83.5,0
7.5,111,0
9.1,115.1,1
6.29,100.4,0
7.07,87,0
8.05,123.8,1
7.95,88.7,1
6.67,67.6,0
6.48,106.9,0
6.77,83.4,0
8.45,114.8,1
6.72,94.3,0
7.08,109.1,1
6.57,121,1
7.71,81.9,1
7.16,91.5,0
6,98.9,0
6.03,123.1,1
5,90.1,0
6.17,91.1,0
7.79,107.2,1
8.32,91.3,1
7.69,102.3,1
7.55,76.7,0
6.87,133.2,1
7.77,79.8,1
7.29,95.2,1
8.8,99.5,1
6.9,128.7,1
8.34,80.1,0
7.87,129.8,1
7.74,111.4,1
4.99,106.3,0
7.93,85.2,0
6.87,108.6,0
6.56,89.1,0
5.52,119,1
6.99,85.4,0
7.03,98.3,0
5.7,91.7,0
5.53,85.2,0
7.49,111.1,1
7.87,108,1
7.19,118.1,1
8.15,73.3,1
6.91,116,1
6.95,137.6,0
6.08,93.2,1
5.44,128.4,1
8.85,96.1,1
8.13,79.4,1
5.61,95.4,1
7.16,115.7,1
6.9,87.4,0
6.73,91,0
6.59,108.9,0
7.38,100,1
7.82,108.8,1
7.4,103.6,1
6.88,107.2,1
6.84,93.5,1
7.94,103.5,1
7.46,86.1,0
7.07,119.3,1
6.96,90.5,1
7.35,116.9,0
6.53,96.5,0
7.82,103,1
5.92,92.6,1
6.59,84.8,1
7.61,73.8,1
5.87,84.2,0
5.43,95.1,1
7.06,103.2,0
5.3,115.2,0
5.7,93.3,0
7.76,86.8,1
6.8,78.4,0
8.29,107.2,1
5.8,120.7,1
6.91,119,1
7.4,110.6,0
5.83,109.6,0
8.03,125.5,1
7.51,105,0
5.39,109.7,0
6.96,95.2,1
7.39,79.6,0
6.41,89.7,0
5.52,99.9,0
7.28,100.9,1
9.21,128.9,1
6.61,101.2,0
8.57,117.7,1
6.25,93.5,0
7.22,95.3,1
7.77,80.1,0
6.99,88.9,0
6.7,107.9,1
7.73,100.1,1
8.89,114.1,1
7.3,102.7,1
6.48,94.7,0
6.81,132.2,1
9.52,98.6,1
7.13,117.4,1
6.41,94,1
5.85,110.6,1
5.17,113.9,0
7.36,103.1,1
7.65,64.7,1
6.6,100.3,0
6.99,118.5,1
5.83,107.9,0
7.13,106.7,0
7.48,74.2,0
6.46,89.2,1
8.69,106.2,1
6.16,106.2,0
7.28,118.2,1
7.85,97.8,1
6.92,106.1,0
6.81,100.2,1
5.57,85.2,1
8.36,66.2,0
6.83,106.5,1
7.54,102.6,0
7.67,90.7,0
6.37,75.7,0
6.8,109.4,1
8.33,96,1
